keyword,title,abstract,budget,selected_count,passage_ids,subdocument,canonical_text_path,paper_id,authors,year,venue,doi,url,cluster_id,cluster,cluster_theme_terms,cluster_label_candidate,distinguishing_evidence_terms,design_knowledge_form,contribution_type,contribution_type_support,contribution_type_definition,primary_application_domain,application_domain_support,application_domain_definitions,theory_move_key,theory_move,theory_move_support,theory_move_patterns,lda_topic,lda_topic_probability,lda_topic_words,hdbscan_peripheral,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt,keyword_conditioned_context,umap_x,umap_y,distance_to_centroid,representative_rank,medoid_rank,is_representative_top3,nearest_papers,cluster_summary_candidate
Design methods,Surveying a Landscape of Ethics-Focused Design Methods,"Over the past decade, HCI researchers and practitioners have increasingly addressed ethics-focused issues through a range of theoretical, methodological, and pragmatic contributions to the field. While many forms of design knowledge have been proposed and described, we focus explicitly on knowledge that has been codified as “methods,” which we define as structured supports for everyday work practices of designers. In this article, we identify, analyze, and map a collection of 63 existing methods intentionally designed for ethical impact. Building on results of a content analysis of these methods, we contribute a descriptive record of how these methods operationalize ethics, their intended audience or context of use, their “core” or “script,” and the means by which these methods are formulated and codified. Building on these results, we provide an initial definition of ethics-focused methods, identifying potential opportunities for the development of future methods to support ethical design practice.",12,12,0a373ca87142_p0007;0a373ca87142_p0010;0a373ca87142_p0011;0a373ca87142_p0012;0a373ca87142_p0013;0a373ca87142_p0014;0a373ca87142_p0019;0a373ca87142_p0040;0a373ca87142_p0069;0a373ca87142_p0091;0a373ca87142_p0092;0a373ca87142_p0095,"We do not seek to answer these questions in full, yet position our landscape of ethics-focused methods as a starting point toward addressing these issues. In this article, we identify, analyze, and describe a set of existing design methods designed to support ethical engagement for a range of audiences, including technology and design researchers, practitioners, and educators). Building on a content analysis of 63 collected methods, we describe how these methods operationalize ethics, are framed for particular audience(s), and are built to convey specific types of knowledge and sensitizing concepts. Across this collection of methods, we have constructed a set of characteristics based on the method sources to identify the intended audience(s), format of guidance, interaction qualities, utilization of existing knowledge or concepts, implementation opportunities within design processes, and the “core” or “script” of the method.

Surveying a Landscape of Ethics-Focused Design Methods 22:5 ontologies [ 165 ]), levels of instigation of design knowledge in design activity [ 83 , 109 ], and different types of design knowledge [ 114 , 115 ]. For the purpose of this article, we explore “methods” as a particular form of design knowledge that enables “the creation of design states” [ 109 ] that support and advance a designer’s capability [ 115 ], building upon decades of interest in identifying key aspects of design cognition and the support of design work through methods (e.g., References [ 21 , 104 , 134 ]).

We draw on the definition given by Stolterman and colleagues [ 152 ] of design methods as “tools, techniques, and approaches that support design activity in [a] way that is appreciated by practicing interaction designers,” and Gray’s [ 88 ] definition that describes design methods as “tool[s] that allow designers to support thinking, reflecting and acting upon design activities.” Both definitions are consistent with historical framings of methods in the design studies literature, such as Cross’ [ 49 ] description of methods as “step-by-step, teach-able, learnable, repeatable, and communicable procedures to aid the designer in the course of designing.” We view methods as a form of design knowledge that does not function alone, but is rather activated through the designer’s activity and judgment, reflecting on the design knowledge contained within the methods [ 53 , 83 , 88 , 89 , 153 ].

This knowledge can be abstracted further to describe the repertoire of an individual designer, which includes both stores of existing design precedent [ 140 ] and larger assemblages of tool knowledge that Gray et al. [ 87 ] have previously referred to as a designer’s conceptual repertoire . Thus, in building and elaborating the inherent structures of existing design methods, we are able to point towards a conceptual repertoire that is implicit in both design knowledge and use. This notion of a conceptual repertoire also builds on previous work in the HCI and design communities that has interrogated both prescribed and performative accounts of design practices, including both the exploration and performance of methods by practitioners from Goodman and colleagues [ 82 , 83 ] and Reeves [ 135 ], and the differentiation between codification and performance proposed by Gray [ 88 ].

In this article, we specifically leverage the definitional work by Gray [ 88 , 89 ] in characterizing the knowledge contained within design methods, with our analytic focus for this study drawing only on their articulation of prescriptive and presentation-oriented stances toward methods. A prescriptive or codification-oriented stance “reveals the extent to which procedural and descriptive knowledge is bound up in the method itself,”while a presentation-oriented stance “describes how the method is communicated, packaged, and disseminated, focusing on the ways in which methods are articulated to their anticipated audiences”[ 89 ]. We do not seek to characterize these methods in relation to their performance, defined as “aspects of a method that are revealed only as the method is used in a particular context by a designer, often with implicit connections to the codified form of the method” [ 89 ], since this is a space already investigated by numerous HCI and STS scholars (e.g., References [ 83 , 135 , 144 , 150 ]).

We also build upon prior work that has defined and curated a range of methods to support design activity, with such work having a stated goal of describing methods in ways that are simple enough for designers to adapt, apply and combine different methods in various ways [ 51 ]. Löwgren and Stolterman [ 115 ] have built upon this notion of method reuse, stating that methods should be accessible, flexible, and adaptable for designers to apply either independently or alongside the designer’s current “toolbox” in different contexts. Further, Stolterman [ 151 ] has claimed that any knowledge introduced into design practice should bear a “rationality resonance,”whereby the content of methods should resonate with the complexity of practice. Building upon this framing of building resonance into design methods, multiple scholars have sought to create and curate design method collections, including: methods for creativity and innovation to improve the range of design production [ 30 , 126 ]; a collection of UX evaluation methods [ 162 ]; a classification of methods, including traditional, adapted, innovative methods, and methods for interpretation and analysis [ 97 ]; a popular collection of UX research and design methods for design students and practitioners titled Universal Methods of Design [ 98 ]; a design kit for Human-Centered Design practice by

In this section, we link and synthesize the previous two sections describing research on design methods and ethical practice, respectively, to support our survey of “ethics-focused methods.” We define an ethics-focused method as a design method that directly contains or references one or more sensitizing concepts or theoretical commitments that relate to values and/or ethics and, in doing so, inscribes or operationalizes ethical concerns into the codified method. The resulting collection of ethics-focused methods we survey and characterize in this article are differentiated from conventional design methods, conceptual frames, or theoretical commitments based on the explicit inclusion of ethical or value-related commitments that cannot be easily separated from the core procedural knowledge embedded in the method.

Outcome Expected Expectations from the user(s) and the ways in which the output might be manipulated by the user(s). Existing Method(s) used Established design methods/ methodologies that are referenced or used as part of using or building the method. Design Process Steps Design phase in which the method is prescribed to be used or can be used. Axial codes include: a priori phases from Universal Methods of Design [ 98 ]. Type of Guidance Ontological description and knowledge proposed as a part of the method’s description. Axial codes include: steps, guidelines, framework, lens/ perspective, reflective questions, examples, heuristics, and case study. Primary Medium Tangible form in which the method has to be used or structured. Axial codes include: worksheet, template, cards, document/ guidebook, physical manipulatives, videos, idea/ practice, and game .

Examples include: Ethics Canvas (another ethics focused method [ 136 ], which was used to inspire and build Data Ethics Canvas [ 3 ]); Design Heuristics (a card deck [ 5 ] which was used in the cognitive walkthrough approach in the Idea Generation through Empathy method [ 96 ]); Ethical Disclaimer (another method which was used as an input in Ethical Contract [ 75 ]); Linkography (used as a baseline framework [ 81 ] in Ethicography [ 44 ]); and a combination of Value Scenarios [ 130 ], Envisioning Cards [ 67 ], and Value Sketch [ 166 ] (used to build and follow steps in the Value Sensitive Action-Reflection Model [ 174 ]). These methods require user(s)’ existing knowledge to complete the method, including the functioning of other related method(s). Design Process Implementation. We coded each method’s suggested use or implementation across existing notions of design process stages (Table 3 ).

Surveying a Landscape of Ethics-Focused Design Methods 22:23 misunderstood or impossible without specialized ethics training. Method structures may also require designers to already have the vocabulary and capacity to express attitudes towards social responsibility and have the capability to take responsibility for positive social impact. If practitioners do not have these forms of applied ethical knowledge, their ability to perform elements of methods with these assumptions embedded in them would be compromised. — A method may require knowledge of another theory or method in order to understand its value and potential performance, which could limit the number of practitioners that could derive benefit. Depending on practitioners’ knowledge of relevant concepts embedded in a method, they may be unable to engage the method in its full complexity or perhaps may find no value at all. — A method might be ambiguous in ethical framing when viewed on its own (e.g., the use of card sorting, scenarios, or mockups) but take on an ethical character due to the overall methodological framing being used by a design team.

Thus, a performance of method might rely on other types of framing knowledge or sensitizing concepts in order to make method use coherent and relating to ethical concerns. — The knowledge embedded in methods may be presented using types of guidance that are intended to encourage certain patterns of performance, while lacking guidance on how the method should be applied in relation to existing business forces or other forms of complexity beyond the designer themself. The degree to which the method itself is flexible, or anticipates elements of organizational or ecological complexity, may impact whether and how the method can be performed. While we cannot resolve this issue of performance in relation to the methods we analyzed in this article, we propose that future researchers and method designers could address the role of methods as an emergent “new rationality” that could promote ethical practices, while also guarding against method descriptions and codification that lack resonance with the ethical design complexity present in everyday work practices.

22:24 S. S. Chivukula et al. as Participatory Design, VSD, or Values at Play. While there may not be an exact mapping of vocabulary across these domains and the ethics-focused method collection we have built, there are numerous opportunities to identify and re-frame resources from these other traditions of criticallyinformed design that might have relevance as part of a methodology-agnostic collection. Second, this work provides a new language to describe knowledge contained within methods, building on the work of Gray [ 89 ], Daalhuizen [ 53 ], and others. This vocabulary has uptakes not only for building and extending a collection of ethics-focused methods, but also in providing more analytic precision in describing how methods intersect with practice in a performative stance. While this vocabulary is still in its early stages, building precision will allow for knowledge building to occur across different disciplinary spaces where ethical issues and supports are currently being discussed.",outputs/batch1/canonical_text_284/0a373ca87142.txt,0a373ca87142,"Chivukula, Shruthi Sai and Gray, Colin and Li, Ziqing and Pivonka, Anne C. and Chen, Jingning",2024,ACM J. Responsib. Comput.,10.1145/3678988,https://doi.org/10.1145/3678988,DM-C01,0,design | methods | method | design methods | knowledge | value | research | gamification | visualization | use | process | commissioning | systemic | business models | business,Design methods — Design process and Design research,"Design process, Design research",Design methods — Design process and Design research,Provisional interpretation,Assignment frozen; interpretation requires confirmation by at least two reviewers,Contrastive phrase label with source-grounded extractive summary.,Not assigned by Path 1,Not evaluated in this statistical interpretation,Not applicable,not_applicable,,,,-1,0.0,design | methods | method | design methods | knowledge | value | research | gamification | visualization | use | process | commissioning | systemic | business models | business,False,False,0,,,"Over the past decade, HCI researchers and practitioners have increasingly addressed ethics-focused issues through a range of theoretical, methodological, and pragmatic contributions to the field. While many forms of design knowledge have been proposed and described, we focus explicitly on knowledge that has been codified as “methods,” which we define as structured supports for everyday work practices of designers. In this article, we identify, analyze, and map a collection of 63 existing methods intentionally designed for ethical impact. Building on results of a content analysis of these methods, we contribute a descriptive record of how these methods operationalize ethics, their intended audience or context of use, their “core” or “script,” and the means by which these methods are formulated and codified. Building on these results, we provide an initial definition of ethics-focused methods, identifying potential opportunities for the development of future methods to support ethical design practice.",-8.27035,17.494146,0.07913792133331299,6,6,False,"[{'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': 0, 'distance': 0.10061013698577881}, {'paper_id': '60c69d24c5a3', 'title': 'Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework', 'cluster': 0, 'distance': 0.1262836456298828}, {'paper_id': '40a2d86cd488', 'title': 'Elements of a design method - a basis for describing and evaluating design methods', 'cluster': 0, 'distance': 0.12772506475448608}, {'paper_id': '5389fb1cc38b', 'title': 'Elements of a design method – a basis for describing and evaluating design methods', 'cluster': 0, 'distance': 0.1279866099357605}, {'paper_id': 'f16832406221', 'title': 'A Framework for Systemic Design', 'cluster': 0, 'distance': 0.15091770887374878}]","First, we propose a ‘chain of evidence’, from motivation to claims, operationalising this in a systematic assessment framework. [E1] In this conceptual paper, we argue that there is a need for 'method corroboration'-the deliberate and reflected use and possible validation of a design method. [E3]"
Design methods,Cross-disciplinary system value overview towards value-oriented design,"Systems design methods should aim for systems creating value. The decision-making processes in system engineering struggle to optimize this objective; however, even though the traditional concept of system value as a purely economic metric is recognized as deficient, a well-defined and standard conceptualization of comprehensive system value is still lacking. This study set out to facilitate different stakeholders, involved in developing systems, with a broad perspective on value. We define the system value as the system's holistic impact, encompassing the multi-domain effects on processes, environments, and stakeholders. This inclusive view, to be used by practitioners designing systems and policies, is expected to update existing practices and enhance resulting systems. This paper renders an extensive review of value references in multiple domains, both in system engineering and external, non-engineering, disciplines, and sets the foundation for a revised framing of value in systems engineering. To enable future applications for systems optimization, system value is thoroughly characterized, including its dependency on internal and external factors. This research lays the groundwork for problem formulation of a system value measure, its application in system engineering methods, and further analysis of the subject, both for engineered and non-technical systems.",12,12,1416cd2b88de_p0006;1416cd2b88de_p0007;1416cd2b88de_p0015;1416cd2b88de_p0018;1416cd2b88de_p0023;1416cd2b88de_p0025;1416cd2b88de_p0027;1416cd2b88de_p0028;1416cd2b88de_p0029;1416cd2b88de_p0071;1416cd2b88de_p0076;1416cd2b88de_p0083,"Publications related to system value are organized mostly around value-driven design (Brown et al. 2009; Collopy 2009; Bertoni et al. 2018) and value-based requirements engineering, the latter originating mainly in software systems design (Hujainah et al. 2018). While these methods typically strive to optimize economic value, a recognition of a need for a more inclusive perception starts to permeate the SE community. It is observed that the evaluated sys - tems encompass dimensions outside the technical horizon and the set of stakeholders is wider than was acknowledged in standard SE methods (Bertoni et al. 2019). The original formulation of the value-driven design (VDD) approach does not directly cover the assessment of the qualitative part of value and is strongly oriented towards mathematical optimization, rather than focusing on enhancing engineers’ awareness of the multidimensional aspects of value, facilitating decision-making (Bertoni 2013).

In recent years, the VDD reference to value has evolved to include qualitative intangible factors (Bertoni et al. 2018) along with a more inclusive set of stakeholders (Bertoni et al. 2019). The World Economic Forum (2020) states that the system value, driving the decisions on solutions for economic growth acceleration and clean energy transition, can no longer be the levelized cost of energy (LCOE), and a more holistic view, evaluating economic, environmental, social, and technical perspectives, should be applied. The Design Council ( 2020) establishes that the value of design cannot solely be captured by quantitative methods; however, an appropriate framework for holistic assessment of design value is still to be specified. NASA, while defining the system value as the worth of the system to a stakeholder, considering system capabilities and the system’s lifecycle costs, claims that 'the best method of forming system value models is still an open research question' (Watson et al.

1 3 traditional SE is a requirements-centric process aiming to maximize the fulfillment of the system's requirements (Ring 1998). Whereas highly desirable, it is not enough for optimal system design and might result in a considerable loss of value (Hazelrigg 1998). Several modern SE methods aspire to utilize value to guide through the complex decisions and processes of SE. Some of these methods try to concretize the 'value' measure for a specific system, while others merely cite the ambiguous term, leaving the interpretation to the subjective reader and the expectantly competent implementer. Most of these methods refer to the economic perspective, neglecting additional, utterly influential, factors. The following paragraphs concisely describe these methods. The value engineering (VE) approach has evolved due to the lessons learned during World War II.

2009; Malak et al. 2009; Abbas and Cadenbach 2018) suggest quantifying the value measure and turning it into a one-dimensional utility function, once again mainly representing monetary value. However, as multiple aspects of the system's lifecycle are difficult to convert to monetary terms, the value concept in VDD-related methods has evolved in recent years, providing expanded and case-specific value definitions. The EVOKE method (Bertoni et al. 2018) expands the performance and monetary perspectives of the design option selection process by stating the value creation strategy and setting the value drivers, including the ilities and intangible factors, before mapping them into engineering characteristics. To include sustainability implications in early design space exploration, VDD principles are combined with sustainable product development (SPD) (Bertoni et al.

The nature of PSS, enforcing long and tightly coupled relationships with the customer, requires an extended and evolving per - ception of system value (McAloone 2011). In recent years several design methods have emerged proposing an inclusive value proposition of PSS. For example, the engineer - ing value assessment (EVA) (Rondini et al. 2020) assesses PSS B2B (business to business) scenario concepts in early design phases. This method details diverse generic value drivers while considering both providers and customers. Another example is the business, environmental, and social screening tool (BESST) (Sarancic et al. 2022), adopting a provider's point of view to support decision-making in PSS design while considering sustainable value potential over the complete PSS lifecycle. The value proposition of PSS should address multiple stakeholders involved in different lifecycle phases; however, many methods include only a partial group (Fernandes et al.

Alternatively, in a method assuming that adaptability for future requirements increases the overall product value (Engel et al. 2017), an architecture adaptability value (AAV) metric is defined, expressing the difference between the benefits of the architecture options and the costs of the interfaces supporting them. Research (Reich 1995 ) proposing evaluation of the knowledge embedded in an intelligent system concludes that the value measures are context- and system-dependent, and the construction of the value measure, resulting in understanding the system, has equal importance to the actual measurement of the value. Modern SE methods' focus includes ilities properties, such as quality, flexibility, reliability, and safety, which are not the primary functionality and performance of a system, but concern extended system impacts and stakeholders (De Weck et al.

2020). Efforts to build a taxonomy of value from an engineering viewpoint, enabling decision-makers to consider the immediate and long-term contributions to value, concluded, once again, in a purely economic view, including only knowledge as partial intellectual capital (Nishimura and Fukuda 2019). The value-sensitive design (VSD) approach (Friedman et al. 2009) aims to design technology accounting for human values, such as privacy, freedom from bias, universal usability, etc. This approach refers to 'value' as the aspects important to people in their lives, focusing on ethics and morality. VSD application includes conceptual mapping of the stakeholders and the implicated values affected by the design, empirical research validating these values with the actual stakeholders, and adaptation of the deployed technology to support the involved human values.

A parallel segment, residing in the requirements engineering discipline, refers to values as personal attitudes or long-term beliefs, which may influence stakeholder functional and non-functional requirements, proposing a method to examine these socio-political issues during the requirements analysis (Thew and Sutcliffe 2018). The IEEE organization has addressed ethical values concerns during system design at the IEEE-7000 standard (IEEE 2021). The standard establishes the processes enabling ethical values consideration during concept exploration and system design. Several papers performed extensive literature reviews attempting to map design methods utilizing the value measure.

1 3 A literature review on value ideas in complex systems product development revealed that although frequently mentioning value, product development and SE literature consider value from discrete perspectives and lack a coherent theoretical foundation (Siyam et al. 2015). A more recent review of engineering design methods (Bertoni and Bertoni 2019), explicitly referring to value as a measure employed for assessing design concepts, concluded that the existing value models are poorly defined, while the cost-effectiveness of highly specific monetary objective functions in the early stages of system design is doubtful. Another study, mapping value interpretations in product development literature (Reber et al. 2021), established that the value term is ubiquitously defined as 'an outcome in return for an input (e.g., cost)'. methods surveyed in this section.

The initial position depends on personal beliefs, experiences, expectations, and affinity to the issue at hand. These fluctuate between people, time, and situations, also causing biased evaluation of value. The following conclusion can be drawn from this paragraph: the value evaluation process should be profoundly designed, including evaluators selection, framing outline, and expectations matching. (5) Qualitative and quantitative The diverse aspects of system value cannot be captured by exclusively quantitative methods. Qualitatively analyzed values, such as vision alignment or knowledge development, should be recognized along with the more standard quantitative aspects, such as financial profit. Hence, a holistic assessment of value should comprise a combination of qualitative and quantitative techniques (Design Council 2020). Furthermore, as it could be difficult, up to impossible, to measure the value of a system directly, it is rather a relational property (den Ouden 2012).

The chord diagram presented in Fig. 3 summarizes the system value characteristics detailed in this section and their inter-relations. It is demonstrated that system characteris - tics are interdependent. The relations’ mapping donates to the comprehension of system value and assists in apply - ing value-oriented SE methods. For example, the relation between biased, expected/experienced, context dependent, and intrinsic/extrinsic characterizations of value implies that to minimize the gap between the expected and experienced system value, the requirements elicitation should be per - formed in controlled environment, including a diverse group of stakeholders, composed of agents representing intrinsic and extrinsic value enablers, presented with achievable performance of the system and the required sacrifices. Another example is the inter-dependency between multidimensional, tangible/intangible, and qualitative/quantitative characteristics, indicating that to compare design alternatives employ - ing system value measure, a method either enabling quan - tification of an integrated measure of value or ranking each dimension separately should be proposed.

Inspired by the CMMI maturity models (ISACA 2021), we suggest creating a framework guiding system value definition. This framework could be used for processes and best practices development, enabling the definition of the system value model aligned with stakeholders' desires, capabilities, and the relevant context. This process-level framework is expected to improve both organizational capabilities and the resulting system value. (3) SE methods utilizing system value: the main aim of system value is optimizing SE processes leading to high-value systems. A natural progression of cur - rent research is a retrospective analysis of existing SE methods and a proposal of revised, system value considering, procedures. One of the examples is a value-oriented requirements analysis method assorting requirements according to their impact on the holistic system value, as jointly defined by the stakeholders.",outputs/batch1/canonical_text_284/1416cd2b88de.txt,1416cd2b88de,Emilia Lavi; Y. Reich,2023,Research in Engineering Design,,https://www.semanticscholar.org/paper/e973cd46b42f3c987ddf80186b3d6c1ba79263b4,DM-C01,0,design | methods | method | design methods | knowledge | value | research | gamification | visualization | use | process | commissioning | systemic | business models | business,Design methods — Design process and Design research,"Design process, Design research",Design methods — Design process and Design research,Provisional interpretation,Assignment frozen; interpretation requires confirmation by at least two reviewers,Contrastive phrase label with source-grounded extractive summary.,Not assigned by Path 1,Not evaluated in this statistical interpretation,Not applicable,not_applicable,,,,-1,0.0,design | methods | method | design methods | knowledge | value | research | gamification | visualization | use | process | commissioning | systemic | business models | business,False,False,0,,,"Systems design methods should aim for systems creating value. The decision-making processes in system engineering struggle to optimize this objective; however, even though the traditional concept of system value as a purely economic metric is recognized as deficient, a well-defined and standard conceptualization of comprehensive system value is still lacking. This study set out to facilitate different stakeholders, involved in developing systems, with a broad perspective on value. We define the system value as the system's holistic impact, encompassing the multi-domain effects on processes, environments, and stakeholders. This inclusive view, to be used by practitioners designing systems and policies, is expected to update existing practices and enhance resulting systems. This paper renders an extensive review of value references in multiple domains, both in system engineering and external, non-engineering, disciplines, and sets the foundation for a revised framing of value in systems engineering. To enable future applications for systems optimization, system value is thoroughly characterized, including its dependency on internal and external factors. This research lays the groundwork for problem formulation of a system value measure, its application in system engineering methods, and further analysis of the subject, both for engineered and non-technical systems.",-6.1099415,17.579838,0.1407434344291687,16,16,False,"[{'paper_id': '60c69d24c5a3', 'title': 'Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework', 'cluster': 0, 'distance': 0.18752795457839966}, {'paper_id': '40a2d86cd488', 'title': 'Elements of a design method - a basis for describing and evaluating design methods', 'cluster': 0, 'distance': 0.20048683881759644}, {'paper_id': '5389fb1cc38b', 'title': 'Elements of a design method – a basis for describing and evaluating design methods', 'cluster': 0, 'distance': 0.20079445838928223}, {'paper_id': 'f16832406221', 'title': 'A Framework for Systemic Design', 'cluster': 0, 'distance': 0.20222866535186768}, {'paper_id': '885a1eee70e3', 'title': 'The Design of Business Models: What, How and Why', 'cluster': 0, 'distance': 0.22334182262420654}]","First, we propose a ‘chain of evidence’, from motivation to claims, operationalising this in a systematic assessment framework. [E1] In this conceptual paper, we argue that there is a need for 'method corroboration'-the deliberate and reflected use and possible validation of a design method. [E3]"
