k,average_silhouette,min_cluster_size,max_cluster_size,max_cluster_ratio,cluster_sizes,negative_silhouette_count,negative_silhouette_ratio,close_to_best,passes_size_floor,passes_balance_floor,passes_negative_floor,selection_candidate
2,0.1764116854808186,3,11,0.7857142857142857,0:3; 1:11,1,0.07142857142857142,True,True,True,True,True
3,0.16340833765793447,4,6,0.42857142857142855,0:6; 1:4; 2:4,0,0.0,True,True,True,True,True
