space,config,algorithm,cluster_count,noise_count,noise_fraction,coverage,smallest_cluster,largest_cluster,silhouette_original_cosine,eps,min_samples,min_cluster_size,selected
raw,dbscan_eps0.253260_ms5,dbscan,1,13,0.028446389496717725,0.9715536105032823,444,444,,0.25326,5.0,,False
raw,dbscan_eps0.161293_ms8,dbscan,2,238,0.5207877461706784,0.47921225382932164,8,211,0.12261337786912918,0.161293,8.0,,False
raw,dbscan_eps0.164297_ms8,dbscan,2,223,0.487964989059081,0.5120350109409191,9,225,0.13303489983081818,0.164297,8.0,,False
raw,dbscan_eps0.169262_ms8,dbscan,2,212,0.4638949671772429,0.5361050328227571,9,236,0.1275491565465927,0.169262,8.0,,False
raw,dbscan_eps0.173241_ms8,dbscan,3,197,0.4310722100656455,0.5689277899343544,9,241,0.12220112979412079,0.173241,8.0,,False
raw,dbscan_eps0.175779_ms8,dbscan,2,190,0.41575492341356673,0.5842450765864332,8,259,0.1419813632965088,0.175779,8.0,,False
raw,dbscan_eps0.177320_ms8,dbscan,1,186,0.40700218818380746,0.5929978118161926,271,271,,0.17732,8.0,,False
raw,dbscan_eps0.179325_ms8,dbscan,1,177,0.387308533916849,0.612691466083151,280,280,,0.179325,8.0,,False
raw,dbscan_eps0.182684_ms8,dbscan,1,169,0.36980306345733044,0.6301969365426696,288,288,,0.182684,8.0,,False
raw,dbscan_eps0.184221_ms8,dbscan,1,163,0.35667396061269147,0.6433260393873085,294,294,,0.184221,8.0,,False
raw,dbscan_eps0.187842_ms8,dbscan,1,149,0.32603938730853393,0.6739606126914661,308,308,,0.187842,8.0,,False
raw,dbscan_eps0.191518_ms8,dbscan,1,138,0.30196936542669583,0.6980306345733042,319,319,,0.191518,8.0,,False
raw,dbscan_eps0.194865_ms8,dbscan,1,126,0.27571115973741794,0.7242888402625821,331,331,,0.194865,8.0,,False
raw,dbscan_eps0.198564_ms8,dbscan,1,109,0.23851203501094093,0.7614879649890591,348,348,,0.198564,8.0,,False
raw,dbscan_eps0.202661_ms8,dbscan,1,98,0.21444201312910285,0.7855579868708972,359,359,,0.202661,8.0,,False
raw,dbscan_eps0.207780_ms8,dbscan,1,83,0.18161925601750548,0.8183807439824945,374,374,,0.20778,8.0,,False
raw,dbscan_eps0.210646_ms8,dbscan,1,72,0.1575492341356674,0.8424507658643327,385,385,,0.210646,8.0,,False
raw,dbscan_eps0.214592_ms8,dbscan,1,60,0.13129102844638948,0.8687089715536105,397,397,,0.214592,8.0,,False
raw,dbscan_eps0.218352_ms8,dbscan,1,51,0.11159737417943107,0.888402625820569,406,406,,0.218352,8.0,,False
raw,dbscan_eps0.221182_ms8,dbscan,1,48,0.1050328227571116,0.8949671772428884,409,409,,0.221182,8.0,,False
raw,dbscan_eps0.224126_ms8,dbscan,1,40,0.087527352297593,0.912472647702407,417,417,,0.224126,8.0,,False
raw,dbscan_eps0.226478_ms8,dbscan,1,35,0.07658643326039387,0.9234135667396062,422,422,,0.226478,8.0,,False
raw,dbscan_eps0.230473_ms8,dbscan,1,32,0.0700218818380744,0.9299781181619255,425,425,,0.230473,8.0,,False
raw,dbscan_eps0.233190_ms8,dbscan,1,26,0.05689277899343545,0.9431072210065645,431,431,,0.23319,8.0,,False
raw,dbscan_eps0.237995_ms8,dbscan,1,18,0.03938730853391685,0.9606126914660832,439,439,,0.237995,8.0,,False
raw,dbscan_eps0.245238_ms8,dbscan,1,16,0.0350109409190372,0.9649890590809628,441,441,,0.245238,8.0,,False
raw,dbscan_eps0.249718_ms8,dbscan,1,15,0.03282275711159737,0.9671772428884027,442,442,,0.249718,8.0,,False
raw,dbscan_eps0.257163_ms8,dbscan,1,13,0.028446389496717725,0.9715536105032823,444,444,,0.257163,8.0,,False
raw,dbscan_eps0.262709_ms8,dbscan,1,10,0.02188183807439825,0.9781181619256017,447,447,,0.262709,8.0,,False
raw,dbscan_eps0.168473_ms10,dbscan,1,229,0.5010940919037199,0.4989059080962801,228,228,,0.168473,10.0,,False
raw,dbscan_eps0.170196_ms10,dbscan,1,223,0.487964989059081,0.5120350109409191,234,234,,0.170196,10.0,,False
raw,dbscan_eps0.174779_ms10,dbscan,1,205,0.4485776805251641,0.5514223194748359,252,252,,0.174779,10.0,,False
raw,dbscan_eps0.179151_ms10,dbscan,1,184,0.4026258205689278,0.5973741794310722,273,273,,0.179151,10.0,,False
