paper_id,keyword,title,abstract,budget,selected_count,passage_ids,subdocument,canonical_text_path,authors,year,venue,doi,url,cluster_id,cluster,cluster_theme_terms,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,design_knowledge_form,contribution_type,contribution_type_support,contribution_type_definition,primary_application_domain,application_domain_support,application_domain_definitions,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,theory_move_key,lda_topic,lda_topic_probability,lda_topic_words,hdbscan_peripheral,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt,umap_x,umap_y,distance_to_centroid,representative_rank,medoid_rank,is_representative_top3,nearest_papers
01467836cecf,Design principles,Design principles for human-computer interfaces,"If the field of Human Factors in Computer Systems is to be a success it must develop design principles that are useful, principles that apply across a wide range of technologies. In the first part of this paper I discuss some the properties that useful principles should have. While I am at it, I warn of the dangers of the tar pits and the sirens of technology. We cannot avoid these dangers entirely, for were we to do so, we would fail to cope with the real problems and hazards of the field.The second part of the paper is intended to illustrate the first part through the example of tradeoff analysis. Any single design technique is apt to have its virtues along one dimension compensated by deficiencies along another. Tradeoff analysis provides a quantitative method of assessing tradeoff relations for two attributes xi and xj by first determining the User Satisfaction function for each, U(x), then showing how U(xi) trades off against U(xj). In general, the User Satisfaction for a system is given by the weighted sum of the User Satisfaction values for the attributes. The analysis is used to examine two different tradeoffs of information versus time and editor workspace versus menu size. Tradeoffs involving command languages versus menu-based systems, choices of names, and handheld computers versus workstations are examined briefly.",12,12,01467836cecf_p0003;01467836cecf_p0007;01467836cecf_p0008;01467836cecf_p0010;01467836cecf_p0012;01467836cecf_p0013;01467836cecf_p0014;01467836cecf_p0019;01467836cecf_p0020;01467836cecf_p0046;01467836cecf_p0055;01467836cecf_p0056,"If we do not take care, today's answers apply only to yesterday's concerns. Our design principles must be of sufficient generality that they will outlast the technological demands of the moment. But there is a second and most important criterion: the principles must yield sufficiently precise answers that they can actually be of use: Statements that proclaim Permission to copy without fee all or part of this material is granted provided that the copies are not made or distributed for direct publication and its date appear, and notice is given that copying is by permission of the Association for Computing Machinery. To copy otherwise, or to republish, requires a fee and/or specific permission. © 1983 ACM 0-89791-121-0/83/012/0001 $00.75 ""Consider the user"" are valid, but worthless. We need more precise principles. This new field -- Human Factors in Computer Systems -- contains an unruly mixture of theoretical issues and practical problems.

Alternatively, you may be seduced by the sirens of technology. High resolution screens, color, threedimensions, mice, eye-movement detectors, voice-in, voiceout, touch-in, feelers-out; you name it, it will happen. Superficial pleasure, but not necessarily any lasting result. What general lessons will have been learned? Damned if you do, damned if you don't. The pure in heart will avoid the struggles, detour the tar pits, blind their eyes to the sirens. ""We want general principles that are independent of technology,"" they proclaim. But then what should they study? If the studies are truly independent of the technology, they are apt to have little applicability. How can you develop useful principles unless you understand the powers and weaknesses of the technology, the pressures and constraints of real design? Study a general problem such as the choice of editor commands and someone will develop a new philosophy of editing, or a new technological device that makes the old work irrelevant.

The problem is that in avoiding the paths that contain the tar, you may never reach any destination; in avoiding temptation, you remain pure, but irrelevant. Life is tar pits and sirens. Real design of real systems is filled with the messy constraints of life: time pressures, budget limitations, a lack of information, abilities, and energy. We are apt not to be useful unless we understand these constraints and provide tools that can succeed despite them, or better, that can help alleviate them. Experimental psychology is not noted for its contributions to life; the study of human-computer interface should be. Four Strategies for Providing Design Principles What can we accomplish? One thing that is needed is a way of introducing good design principles into the design stage. How can we do this? Let me mention four ways. Try to impress upon the designer the seriousness of the matter, to develop an awareness that users of systems have special needs that must be taken account of.

This can be a major positive force. Consider the problem of enforcing consistent procedures across all components of a system. With appropriate software tools, consistency can be enforced, if only because it will be easier to use the tools rather than to do without them. We can ensure reasonable design by building the principles into the tools. 4: Separate the interface design from other programming tasks. Make the interface a separate data module, communicating with programs and the operating system through a standardized communication channel and language. Interface design should be its own discipline, for it requires sophistication in both programming and human behavior. If we had the proper modularization, then the interface designer could modify the interface independently of the rest of the system. Similarly, many system changes would not require modification of the interface.

field will need many methods and guidelines, each complementing and supplementing the others. Let me now describe briefly the approach that we are following, then present one of our techniques -- the tradeoff analysis -- in detail. The UCSD User Centered System Design Project At UCSD we have a large and active group attempting to put our philosophy into practice. Our goal is to have pure heart and clear mind, even while feet and loins are in tar and temptation. Some of our initial activities are being presented in this conference: Bannon, Cypher, Greenspan, and Monty (1983); O'Malley, Smolensky, Bannon, Conway, Graham, Sokolov, and Monty (1983); Root and Draper (1983). Other examples have been published elsewhere or are still undergoing final development (Norman, 1983a, b, c). The principles that we follow take the form of statements plus elaboration, the statements becoming slogans that guide the research.

The primary principle is summarized by the slogan that has become the name of the project: User Centered System Design. The slogan emphasizes our belief that to develop design principles relevant to building human-machine interfaces, it is necessary to focus on the user of the system. This focus leads us naturally to a set of topics and methods. It means we must observe how people make use of computer systems. It brings to the fore the study of the mental models that users form of the systems with which they interact. This, in turn, leads to three related concepts: the designer's view of the system -- the conceptual model; the image that the system presents to the user -- the system image; and third, the mental model the user develops of the system, mediated to a large extent by the system image. We believe that it is the task of the designer to establish a conceptual image of the system that is appropriate for the task and the class of users, then to construct the system so that the system image guides the user to acquire a mental model that matches the designer's conceptual model.

The Slogans There are five major slogans that guide the work: • There are no simple answers, only tradeoffs. • There are no errors: all operations are iterations towards a goal. • Low level protocols are critical. • Activities are structured. t Information retrieval dominates activity. There are no simple answers, only tradeoffs. A cert. tral theme of our work is that, in design, there are no correct answers, only tradeoffs. Each application of a design principle has its strengths and weaknesses; each principle must be interpreted in a context. One of our goals is to make the tradeoffs explicit. This point will be the topic of the second half of the paper. All operations are iterations towards a goal. A second theme is that all actions of users should be considered as part of their attempt to accomplish their goals. Thus, even when there is an error, it should be viewed as an attempt by the user to get to the goal.

Although we intend that our design principles will be applicable to any system regardless of the particular hardware being used, many of the concepts are effective only on high-resolution displays that allow multiple windows on the screen and that use simple pointing devices. These displays allow for a considerable improvement in the design of human-computer interfaces. We see no choice but to brave the sirens of technology. The capabilities of the hardware factor into the tradeoff relationships. We intend the demonstration systems to show how the tradeoffs in design choices interact with the technology. Tradeoffs in Design Now let us examine one of our proposals -- tradeoffs -- as a prototype of a quantitative design rule. It is well known that different tasks and classes of users have different needs and requirements. No single interface method can satisfy all.

Any single design technique is apt to have its virtues along one dimension compensated by deficiencies along another. Each technique provides a set of tradeoffs. The design choices depend upon the technology being used, the class of users, the goals of the design, and which aspects of interface should gain, which should lose. This focus on the tradeoffs emphasizes that the design problem must be looked at as a whole, not in isolated pieces, for the optimal choice for one part of the problem will probably not be optimal for another. According to this view, there are no correct answers, only tradeoffs among alternatives. The Prototypical Tradeoff : Information Versus Time One basic tradeoff pervades many design issues: Factors that increase informativeness tend to decrease the amount of available workspace and system responsiveness. On the one hand, the more informative and complete the display, the more useful when the user has doubts or lacks understanding.

Still, because they represent common design alternatives, it is useful to compare them. Command languages offer experts great versatility. Because of their large amount of knowledge and experience with the system, experts tend to know exactly what operations they wish performed. With a command language they can specify their operations directly simply by typing the names of the commands, as well as any parameters, files, or other system options that are required. Command languages make it easy to specify parameters (or ""flags ~) to commands, something that may be difficult with menu-based systems. Menus offer the beginner or the casual user considerable assistance. At any stage, information is available. Even abbreviated menus serve as a reminder of the alternatives. Experts often complain about menu-based systems because of the time penalty in requesting a menu, waiting for it to be displayed, and then searching for the desired item.

The major differences between workstations and handheld computers relevant to the tradeoffs discussion are in the amount of memory, processor speed and power, communication abilities, availability of extra peripherals, and screen size: in all cases, the handheld machine has sacrificed power for portability. Because the same people may wish to use both handheld machines and workstations (one while at home or travelling, the other at work), the person may wish the same programs to operate on the two machines. However, the interface design must be different, as the tradeoff analyses of this paper show. Summary and Conclusions The tradeoff analysis is intended to serve as an example of a quantitative design tool. In some cases it may not be possible to select an optimum design, not even for a restricted class of activities and users. In these cases, knowledge of the tradeoffs allows the designer to choose intelligently, knowing exactly what benefits and limits the system design will provide.

Finally, the analyses show that some design decisions are heavily affected by technology, others are not. Thus, answers to design questions are heavily context dependent, being affected by the classes of users for whom the system is intended, the types of applications being performed, which stages of user activities are thought to be of most importance, and the level of technology being employed. The work presented here is just the beginning. In the ideal case, the tradeoff relationships will be known exactly, perhaps with the relevant quantitative parameters provided in handbooks. This paper has limited itself to demonstrating the basic principles. Considerable development must still be done on this issue and on the other major parameters and issues that affect the quality of the human-machine interaction. Much work remains to be done. A second point of the paper is to argue for more fundamental approaches to the study of human-machine interaction.",outputs/batch1/canonical_text_284/01467836cecf.txt,"Norman, Donald A.",1983,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/800045.801571,https://doi.org/10.1145/800045.801571,DPRI-C01,0,data | analysis | user | heuristics | mesh | data mesh | literature | data analysis | HCI | frame | example | engineering | obligations | transparency | domain,DPRI-C01: data; analysis; user,data | analysis | user | heuristics | mesh | data mesh | literature | data analysis | HCI | frame | example | engineering | obligations | transparency | domain,"Within the predefined Design principles group, DPRI-C01 is statistically distinguished by data, analysis, user. Additional contrastive terms include heuristics, mesh, data mesh, literature, data analysis. Representative papers include Design principles for human-computer interfaces; Design principles for data analysis. This is an analysis-frozen statistical interpretation, not a final editorial topic label.",Design principles,Statistical bottom-up interpretation,Analysis frozen; confirmation by at least two reviewers pending,Contrastive cluster explanation using adapted class-based TF-IDF; not a predefined codebook classification.,Not assigned by Path 1,Not evaluated in this statistical interpretation,Not applicable,Predefined keyword group,Not assigned,BGE-M3 embedding + Spectral clustering,Not assigned,Adapted class-based TF-IDF interpretation,not_applicable,-1,0.0,data | analysis | user | heuristics | mesh | data mesh | literature | data analysis | HCI | frame | example | engineering | obligations | transparency | domain,False,False,0,,,1.4447508,-0.054086436,0.07620525360107422,1,1,True,"[{'paper_id': '93bb03ac03b6', 'title': 'Design principles for data analysis', 'cluster': 0, 'distance': 0.19937491416931152}, {'paper_id': '2ba0daf07e8e', 'title': 'Engineering design principles as patterns of relationships in frame creation', 'cluster': 0, 'distance': 0.20225214958190918}, {'paper_id': '31bdafb1fc73', 'title': 'Explainable Medical Imaging AI Needs Human-Centered Design: Guidelines and Evidence from a Systematic Review', 'cluster': 0, 'distance': 0.20948117971420288}, {'paper_id': '44848ca19e31', 'title': 'Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems', 'cluster': 0, 'distance': 0.21036946773529053}, {'paper_id': 'd893185b7873', 'title': 'Introduction to Initial HCI Engineering Design Principles for Domestic Energy Planning and Control', 'cluster': 0, 'distance': 0.21673548221588135}]"
0b35e34543e2,Design principles,Designing Artificial Identity: The Identity Design Framework and Research Agenda,"The identity design of artificial agents carries growing ethical, psychological, and cultural weight, as ubiquitous language models and diverse robotic forms are blended into everyday use. However, structured approaches to designing coherent and interpretable artificial identities remain limited. To address urgent challenges in artificial identity design, including harmful stereotypes and deceptive practices, we introduce the Identity Design (ID) Framework and an accompanying research agenda. Drawing on emerging work on artificial identity in human-robot interaction and taking an interdisciplinary perspective, we propose twelve design principles across three levels: individual (recognisability, behavioural consistency, identity continuity, memory, persistent goals), group (membership signalling, social alignment, role clarity), and societal (benevolence, artificiality, social justice, transparency). The research agenda outlines open questions around the operationalisation and measurement of identity, social dynamics, and ethical considerations for identity design. Together, they lay the groundwork for future research and responsible practice in robotic, virtual, and multi-embodied agents.",12,12,0b35e34543e2_p0007;0b35e34543e2_p0008;0b35e34543e2_p0022;0b35e34543e2_p0023;0b35e34543e2_p0025;0b35e34543e2_p0037;0b35e34543e2_p0039;0b35e34543e2_p0062;0b35e34543e2_p0063;0b35e34543e2_p0065;0b35e34543e2_p0066;0b35e34543e2_p0076,"The ID framework consists of a layered set of 12 design principles [77] and guiding questions to support the intelligible and responsible design of artificial identity for social robots and artificial agents. We propose these principles as preliminary, evidence-informed guidance for artificial identity design, across three design lenses, designing for interaction at the individual, group, and societal level. Drawing on research in robo-identity and social psychology, including social identity and entitativity (""groupness""), the framework provides a conceptual foundation for creating recognisable, coherent, socially meaningful, and ethically informed artificial identities. It is intended as a theoretical framework for researchers and designers of robotic, virtual, or multi-embodied agents, provoking reflection and guiding future work in identity design. In addition, we outline a research agenda to advance systematic study and responsible practice in this emerging research area.

The ID framework builds on the core concepts of artificial agents, artificial identity, and multi-embodiment. In this section, we first outline these concepts and then discuss the need for identity design principles and the motivation for the framework. Artificial Agent Social Agent Artificial Identity Persona Artificial Identity, and Persona

The ID framework was developed through a structured theorydriven synthesis of interdisciplinary literature in HCI, HRI, and related domains concerned with artificial agents, identity, and embodiment. Our aim was to address the under-constrained design problem of how to design coherent and interpretable identities for multi-embodied agents in collaborative contexts, and develop a transferable theoretical framework that may be applied to designing identity for artificial agents of any type. The framework was developed iteratively. The first author initially developed a preliminary set of design principles for multiembodied agents: a more complex case of identity design compared to single-agent systems. These initial principles were derived from a literature review examining the research on artificial agents, multiembodiment, and artificial identity.

These principles were then refined through a formal scoping review of the multi-embodiment research [32], which systematically examined how prior work has addressed embodiment transitions, identity cues, and identity continuity across HRI and related domains. Insights from the scoping review informed both revisions to the principles and the development of a set of design questions intended to support identity design for multi-embodiment systems. The evolving framework, principles, and design questions were then refined in collaboration with the co-authors, comprising 14 experienced HRI and HCI researchers. These engagements served as a critical reflection process, enabling interrogation of the clarity, relevance, and scope of the emerging principles against broader research and design experience. Together, we clarified conceptual boundaries, examined the applicability of the principles across different agent types and interaction contexts, and reflected on the framework’s applicability beyond a multi-embodiment setting.

To guide future development of artificial agent identities in socially embedded contexts, we introduce the Identity Design Framework for artificial agents, which structures identity design across three interrelated levels: individual, group, and societal (see Figure 2). The framework comprises twelve identity design principles and an accompanying set of design questions (see Table 1) intended to support the design, reflection, and evaluation of artificial agent identities across diverse interaction contexts. Designers must consider multiple spheres of interaction when creating artificial agents, from interacting with individual users,

Level Design Principle Design Questions Individual 1) Recognisability What identity cues enable users to recognise an agent as distinct from other agents in the system? What social presence model is the identity based on, and does this make sense to users? 2) Consistent Behaviour What personality traits, behaviours, and affect does the agent consistently perform across embodiments, environments, and time? When does the agent behave differently in different forms, and what effect does this have on the perceived identity? 3) Identity Continuity What migration cues enable users to understand and perceive the continuity of the entity across embodiments and interactions? 4) Memory What aspects of an agent’s memory (information and history) are available across embodiments, environments and sessions? How might this information shape the agent’s personality and behaviour?

10) Artificiality What cues signal the artificial nature of the agent to distinguish it from humans? How might the identity design hide or reveal the artificial nature of the agent? 11) Social Justice What features of the design might reinforce harmful stereotypes or systemic bias based on marginalised identities? How might the identity design contribute towards social justice? 12) Transparency What aspects of the identity design obscure what the system does, how reliable it is, or how it works? How might we make the agent’s mode of control (e.g. WoZ or LLM), capabilities, limitations, and embodiment changes clear to users? seamless agent migration. Agents that retain knowledge of prior interactions, user preferences, and contextual history are better able to deliver personalised and coherent experiences, reinforcing the perception of a continuous, unified identity across embodiments.

In this work, we introduced the Identity Design (ID) Framework, a layered framework for building coherent, interpretable identities in artificial agents as they populate both experimental and commercial human-robot interaction and artificial intelligence systems. The framework consists of 12 identity design principles, organised across three levels of interaction, and a set of design questions, and is intended to guide designers to develop artificial identities and identity systems responsibly. By viewing identity through and across individual, group, and societal lenses, we argue that designers can safeguard usability and trust while reducing risks of manipulation, confusion, and harm. At the individual level, the principles focus on recognisability, behavioural consistency, continuity, memory, and persistent goals; at the group level, they situate agents within teams, groups, and shared roles; and at the societal level, they foreground cultural and ethical responsibilities.

Rather than prescribing fixed rules, the Identity Design Principles are formulated as guiding questions to support reflection during the ideation, prototyping, and evaluation of artificial identities, as well as in the development of systems that enable user-generated identities. The design questions are intended to prompt designers to consider how identity is constructed, communicated, and interpreted across different interactions, embodiments, and contexts. The framework is not a checklist to be applied uniformly, but a flexible tool that can be adapted to specific design goals, technological capabilities, and user populations. We intend these principles to function both as design prompts and evaluative criteria: teams can reflect on the guiding questions during ideation, use them to structure embodiment transitions, and apply them as a deployment checklist.

At the same time, these levels are analytically distinct but practically entangled. In practice, identity designs often affect multiple levels. A single cue may support recognisability at the individual level, signal affiliation at the group level, and reinforce or challenge stereotypes at the societal level. We therefore encourage designers to use the framework relationally, tracing how identity cues travel across levels and interaction contexts. In this regard, intersectionality functions not as a concern confined to the societal level, but as a cross-cutting analytical lens [142, 184, 224]. It enables designers to examine how multiple identity axes interact across all three levels, and how their effects may compound across users and contexts. The principles are intended to complement existing approaches to system design. This includes fundamental interaction design principles [157], universal design guidelines [45], categorisation and analysis of communication [91], and principles of responsible

The principles and framework presented in this work provide an important conceptual foundation for designing artificial agent identity, but they remain preliminary and require further work to examine their applicability to artificial agent design more broadly. Research on identity design for artificial agents is still in its early stages, and the field would benefit from sustained empirical, methodological, and ethical development. To address these gaps, we propose the following research agenda that outlines key directions for advancing the design of artificial identity. This includes developing approaches for the operationalisation and measurement of identity, extending research beyond single-agent paradigms, embedding risk assessment and plurality by design, examining identity design as a distributed practice, integrating speculative and performative design methods into design practice, and examining the role of automation in shaping and maintaining artificial identity.

This work is not without limitations. The ID framework was developed through theoretical synthesis of the research within a multi-embodiment context, and its applicability beyond this domain, such as to single-embodied, non-collaborative, or long-term social agents, remains to be established. In abstracting principles from situated design cases, the framework necessarily foregrounds recurring identity tensions while omitting some contextual nuance; its application therefore relies on designer interpretation rather than providing prescriptive guidance. The framework also does not yet specify how the principles can be operationalised in practice, for instance, how they might be translated into concrete design heuristics, evaluation rubrics, or tools that support their application across different design workflows and agent configurations. The principles presented here are preliminary and have not yet undergone a formal evaluation in applied design settings.",outputs/batch1/canonical_text_284/0b35e34543e2.txt,"Bransky, Karla and Sweetser, Penny and Holthaus, Patrick and Laban, Guy and Winkle, Katie and Akalin, Neziha and Ashok, Ashita and Lee, Jihye and Khot, Rucha and Bejarano, Alexandra and Thijn, Jorrit and Moore, Roger K. and Jang, Minsu and Fischer, Joel E and Lee, Minha",2026,Proceedings of the 2026 Designing Interactive Systems Conference,10.1145/3800645.3812962,https://doi.org/10.1145/3800645.3812962,DPRI-C02,1,learning | identity | games | artificial | learners | evaluation | player | technology | help | group | agents | personalisation | education | designers | support,DPRI-C02: learning; identity; games,learning | identity | games | artificial | learners | evaluation | player | technology | help | group | agents | personalisation | education | designers | support,"Within the predefined Design principles group, DPRI-C02 is statistically distinguished by learning, identity, games. Additional contrastive terms include artificial, learners, evaluation, player, technology. Representative papers include Personalising learning: towards a coherent learning design framework; Toward an effective approach to collaboration education: A taxonomy for game design. This is an analysis-frozen statistical interpretation, not a final editorial topic label.",Design principles,Statistical bottom-up interpretation,Analysis frozen; confirmation by at least two reviewers pending,Contrastive cluster explanation using adapted class-based TF-IDF; not a predefined codebook classification.,Not assigned by Path 1,Not evaluated in this statistical interpretation,Not applicable,Predefined keyword group,Not assigned,BGE-M3 embedding + Spectral clustering,Not assigned,Adapted class-based TF-IDF interpretation,not_applicable,-1,0.0,learning | identity | games | artificial | learners | evaluation | player | technology | help | group | agents | personalisation | education | designers | support,False,False,0,,,2.3026974,0.04091284,0.13112890720367432,5,5,False,"[{'paper_id': '01467836cecf', 'title': 'Design principles for human-computer interfaces', 'cluster': 0, 'distance': 0.23872601985931396}, {'paper_id': '31bdafb1fc73', 'title': 'Explainable Medical Imaging AI Needs Human-Centered Design: Guidelines and Evidence from a Systematic Review', 'cluster': 0, 'distance': 0.2518954873085022}, {'paper_id': 'fee96194a322', 'title': 'Personalising learning: towards a coherent learning design framework', 'cluster': 1, 'distance': 0.26977014541625977}, {'paper_id': '93bb03ac03b6', 'title': 'Design principles for data analysis', 'cluster': 0, 'distance': 0.28743940591812134}, {'paper_id': '2ba0daf07e8e', 'title': 'Engineering design principles as patterns of relationships in frame creation', 'cluster': 0, 'distance': 0.28763890266418457}]"
