paper_id,keyword,chunk_index,chunk_type,characters,words
306d52b89600,Design theory,4,title_pdf_passage,1041,144
306d52b89600,Design theory,5,title_pdf_passage,1158,174
306d52b89600,Design theory,6,title_pdf_passage,1197,162
306d52b89600,Design theory,7,title_pdf_passage,921,134
306d52b89600,Design theory,8,title_pdf_passage,901,120
306d52b89600,Design theory,9,title_pdf_passage,915,138
306d52b89600,Design theory,10,title_pdf_passage,537,72
306d52b89600,Design theory,11,title_pdf_passage,1115,155
306d52b89600,Design theory,12,title_pdf_passage,459,64
3382d6461f40,Design principles,0,title_abstract,879,130
3382d6461f40,Design principles,1,title_pdf_passage,463,74
3382d6461f40,Design principles,2,title_pdf_passage,903,141
3382d6461f40,Design principles,3,title_pdf_passage,1044,156
3382d6461f40,Design principles,4,title_pdf_passage,1029,167
3382d6461f40,Design principles,5,title_pdf_passage,939,145
3382d6461f40,Design principles,6,title_pdf_passage,927,135
3382d6461f40,Design principles,7,title_pdf_passage,609,96
3382d6461f40,Design principles,8,title_pdf_passage,1010,165
3382d6461f40,Design principles,9,title_pdf_passage,339,49
3382d6461f40,Design principles,10,title_pdf_passage,961,141
3382d6461f40,Design principles,11,title_pdf_passage,905,132
3382d6461f40,Design principles,12,title_pdf_passage,423,63
3401d577c79c,Design Patterns,0,title_abstract,1087,161
3401d577c79c,Design Patterns,1,title_pdf_passage,1175,179
3401d577c79c,Design Patterns,2,title_pdf_passage,780,118
3401d577c79c,Design Patterns,3,title_pdf_passage,1009,146
3401d577c79c,Design Patterns,4,title_pdf_passage,1110,156
3401d577c79c,Design Patterns,5,title_pdf_passage,985,146
3401d577c79c,Design Patterns,6,title_pdf_passage,932,147
3401d577c79c,Design Patterns,7,title_pdf_passage,971,134
3401d577c79c,Design Patterns,8,title_pdf_passage,896,131
3401d577c79c,Design Patterns,9,title_pdf_passage,754,114
3401d577c79c,Design Patterns,10,title_pdf_passage,1022,158
3401d577c79c,Design Patterns,11,title_pdf_passage,1050,155
3401d577c79c,Design Patterns,12,title_pdf_passage,865,135
364b7d9127ec,Design knowledge,0,title_abstract,650,88
364b7d9127ec,Design knowledge,1,title_pdf_passage,1102,154
364b7d9127ec,Design knowledge,2,title_pdf_passage,743,111
364b7d9127ec,Design knowledge,3,title_pdf_passage,1182,170
364b7d9127ec,Design knowledge,4,title_pdf_passage,917,139
364b7d9127ec,Design knowledge,5,title_pdf_passage,1010,149
364b7d9127ec,Design knowledge,6,title_pdf_passage,777,109
364b7d9127ec,Design knowledge,7,title_pdf_passage,1225,175
364b7d9127ec,Design knowledge,8,title_pdf_passage,488,72
364b7d9127ec,Design knowledge,9,title_pdf_passage,412,57
364b7d9127ec,Design knowledge,10,title_pdf_passage,1159,159
364b7d9127ec,Design knowledge,11,title_pdf_passage,766,111
364b7d9127ec,Design knowledge,12,title_pdf_passage,803,115
36ba740d002b,Design knowledge,0,title_abstract,1188,165
36ba740d002b,Design knowledge,1,title_pdf_passage,403,57
36ba740d002b,Design knowledge,2,title_pdf_passage,904,134
36ba740d002b,Design knowledge,3,title_pdf_passage,1073,160
36ba740d002b,Design knowledge,4,title_pdf_passage,1171,169
36ba740d002b,Design knowledge,5,title_pdf_passage,1239,186
36ba740d002b,Design knowledge,6,title_pdf_passage,1201,171
36ba740d002b,Design knowledge,7,title_pdf_passage,1052,146
36ba740d002b,Design knowledge,8,title_pdf_passage,1052,152
36ba740d002b,Design knowledge,9,title_pdf_passage,1219,168
36ba740d002b,Design knowledge,10,title_pdf_passage,1003,140
36ba740d002b,Design knowledge,11,title_pdf_passage,1145,173
36ba740d002b,Design knowledge,12,title_pdf_passage,1091,159
388e4cf73d9e,Design Patterns,0,title_abstract,1203,161
388e4cf73d9e,Design Patterns,1,title_pdf_passage,1204,175
388e4cf73d9e,Design Patterns,2,title_pdf_passage,538,77
388e4cf73d9e,Design Patterns,3,title_pdf_passage,911,123
388e4cf73d9e,Design Patterns,4,title_pdf_passage,890,134
388e4cf73d9e,Design Patterns,5,title_pdf_passage,978,148
388e4cf73d9e,Design Patterns,6,title_pdf_passage,977,146
388e4cf73d9e,Design Patterns,7,title_pdf_passage,889,125
388e4cf73d9e,Design Patterns,8,title_pdf_passage,608,98
388e4cf73d9e,Design Patterns,9,title_pdf_passage,971,144
388e4cf73d9e,Design Patterns,10,title_pdf_passage,524,79
388e4cf73d9e,Design Patterns,11,title_pdf_passage,938,143
388e4cf73d9e,Design Patterns,12,title_pdf_passage,952,144
38b608e72e2d,Design methods,0,title_abstract,1398,198
38b608e72e2d,Design methods,1,title_pdf_passage,439,65
38b608e72e2d,Design methods,2,title_pdf_passage,961,127
38b608e72e2d,Design methods,3,title_pdf_passage,1229,181
38b608e72e2d,Design methods,4,title_pdf_passage,1029,155
38b608e72e2d,Design methods,5,title_pdf_passage,940,137
38b608e72e2d,Design methods,6,title_pdf_passage,970,138
38b608e72e2d,Design methods,7,title_pdf_passage,997,149
38b608e72e2d,Design methods,8,title_pdf_passage,1064,149
38b608e72e2d,Design methods,9,title_pdf_passage,1051,153
38b608e72e2d,Design methods,10,title_pdf_passage,855,128
38b608e72e2d,Design methods,11,title_pdf_passage,958,139
38b608e72e2d,Design methods,12,title_pdf_passage,614,92
3c0bd4608ae9,Design knowledge,0,title_abstract,1612,230
3c0bd4608ae9,Design knowledge,1,title_pdf_passage,1114,175
3c0bd4608ae9,Design knowledge,2,title_pdf_passage,1118,163
3c0bd4608ae9,Design knowledge,3,title_pdf_passage,950,131
3c0bd4608ae9,Design knowledge,4,title_pdf_passage,1271,194
3c0bd4608ae9,Design knowledge,5,title_pdf_passage,1084,157
3c0bd4608ae9,Design knowledge,6,title_pdf_passage,1135,161
3c0bd4608ae9,Design knowledge,7,title_pdf_passage,964,138
3c0bd4608ae9,Design knowledge,8,title_pdf_passage,1020,155
3c0bd4608ae9,Design knowledge,9,title_pdf_passage,417,61
3c0bd4608ae9,Design knowledge,10,title_pdf_passage,1164,163
3c0bd4608ae9,Design knowledge,11,title_pdf_passage,1172,167
3c0bd4608ae9,Design knowledge,12,title_pdf_passage,1008,142
3c8744e515fd,Design knowledge,0,title_abstract,1280,186
3c8744e515fd,Design knowledge,1,title_pdf_passage,973,122
3c8744e515fd,Design knowledge,2,title_pdf_passage,935,134
3c8744e515fd,Design knowledge,3,title_pdf_passage,982,143
3c8744e515fd,Design knowledge,4,title_pdf_passage,1069,153
3c8744e515fd,Design knowledge,5,title_pdf_passage,1186,157
3c8744e515fd,Design knowledge,6,title_pdf_passage,1005,134
3c8744e515fd,Design knowledge,7,title_pdf_passage,670,101
3c8744e515fd,Design knowledge,8,title_pdf_passage,1244,172
3c8744e515fd,Design knowledge,9,title_pdf_passage,1250,177
3c8744e515fd,Design knowledge,10,title_pdf_passage,343,49
3c8744e515fd,Design knowledge,11,title_pdf_passage,1147,167
3c8744e515fd,Design knowledge,12,title_pdf_passage,961,134
3dbca777664c,Design knowledge,0,title_abstract,1070,140
3dbca777664c,Design knowledge,1,title_pdf_passage,1168,154
3dbca777664c,Design knowledge,2,title_pdf_passage,1179,157
3dbca777664c,Design knowledge,3,title_pdf_passage,814,97
3dbca777664c,Design knowledge,4,title_pdf_passage,1111,139
3dbca777664c,Design knowledge,5,title_pdf_passage,700,82
3dbca777664c,Design knowledge,6,title_pdf_passage,1085,147
3dbca777664c,Design knowledge,7,title_pdf_passage,704,103
3dbca777664c,Design knowledge,8,title_pdf_passage,944,131
3dbca777664c,Design knowledge,9,title_pdf_passage,1090,142
3dbca777664c,Design knowledge,10,title_pdf_passage,995,130
3dbca777664c,Design knowledge,11,title_pdf_passage,738,102
3dbca777664c,Design knowledge,12,title_pdf_passage,990,147
3e4851eff856,Design knowledge,0,title_abstract,1113,161
3e4851eff856,Design knowledge,1,title_pdf_passage,975,140
3e4851eff856,Design knowledge,2,title_pdf_passage,841,122
3e4851eff856,Design knowledge,3,title_pdf_passage,980,146
3e4851eff856,Design knowledge,4,title_pdf_passage,977,145
3e4851eff856,Design knowledge,5,title_pdf_passage,1025,153
3e4851eff856,Design knowledge,6,title_pdf_passage,971,144
3e4851eff856,Design knowledge,7,title_pdf_passage,962,128
3e4851eff856,Design knowledge,8,title_pdf_passage,978,147
3e4851eff856,Design knowledge,9,title_pdf_passage,1293,136
3e4851eff856,Design knowledge,10,title_pdf_passage,990,128
3e4851eff856,Design knowledge,11,title_pdf_passage,1247,159
3e4851eff856,Design knowledge,12,title_pdf_passage,1148,151
421030e9786e,Design Patterns,0,title_abstract,1497,209
421030e9786e,Design Patterns,1,title_pdf_passage,1059,131
421030e9786e,Design Patterns,2,title_pdf_passage,1042,127
421030e9786e,Design Patterns,3,title_pdf_passage,1065,165
421030e9786e,Design Patterns,4,title_pdf_passage,1241,170
421030e9786e,Design Patterns,5,title_pdf_passage,1176,156
421030e9786e,Design Patterns,6,title_pdf_passage,737,104
421030e9786e,Design Patterns,7,title_pdf_passage,972,142
421030e9786e,Design Patterns,8,title_pdf_passage,1160,154
421030e9786e,Design Patterns,9,title_pdf_passage,659,96
421030e9786e,Design Patterns,10,title_pdf_passage,1049,134
421030e9786e,Design Patterns,11,title_pdf_passage,983,145
421030e9786e,Design Patterns,12,title_pdf_passage,967,138
42ca56313883,Design Patterns,0,title_abstract,695,91
42ca56313883,Design Patterns,1,title_pdf_passage,531,71
42ca56313883,Design Patterns,2,title_pdf_passage,665,98
42ca56313883,Design Patterns,3,title_pdf_passage,1015,139
42ca56313883,Design Patterns,4,title_pdf_passage,917,130
42ca56313883,Design Patterns,5,title_pdf_passage,810,106
42ca56313883,Design Patterns,6,title_pdf_passage,345,47
42ca56313883,Design Patterns,7,title_pdf_passage,1011,131
42ca56313883,Design Patterns,8,title_pdf_passage,444,71
42ca56313883,Design Patterns,9,title_pdf_passage,794,115
42ca56313883,Design Patterns,10,title_pdf_passage,1096,157
42ca56313883,Design Patterns,11,title_pdf_passage,602,87
42ca56313883,Design Patterns,12,title_pdf_passage,937,121
43b79273fd70,Design methods,0,title_abstract,1458,191
43b79273fd70,Design methods,1,title_pdf_passage,977,134
43b79273fd70,Design methods,2,title_pdf_passage,734,108
43b79273fd70,Design methods,3,title_pdf_passage,998,132
43b79273fd70,Design methods,4,title_pdf_passage,993,135
43b79273fd70,Design methods,5,title_pdf_passage,562,82
43b79273fd70,Design methods,6,title_pdf_passage,993,126
43b79273fd70,Design methods,7,title_pdf_passage,1082,131
43b79273fd70,Design methods,8,title_pdf_passage,1196,149
43b79273fd70,Design methods,9,title_pdf_passage,961,121
43b79273fd70,Design methods,10,title_pdf_passage,982,131
43b79273fd70,Design methods,11,title_pdf_passage,1077,144
43b79273fd70,Design methods,12,title_pdf_passage,1018,141
462782b1c89b,Design Patterns,0,title_abstract,1128,163
462782b1c89b,Design Patterns,1,title_pdf_passage,356,46
462782b1c89b,Design Patterns,2,title_pdf_passage,995,148
462782b1c89b,Design Patterns,3,title_pdf_passage,1028,137
462782b1c89b,Design Patterns,4,title_pdf_passage,748,118
462782b1c89b,Design Patterns,5,title_pdf_passage,367,49
462782b1c89b,Design Patterns,6,title_pdf_passage,1180,168
462782b1c89b,Design Patterns,7,title_pdf_passage,1024,148
462782b1c89b,Design Patterns,8,title_pdf_passage,450,61
462782b1c89b,Design Patterns,9,title_pdf_passage,1001,152
462782b1c89b,Design Patterns,10,title_pdf_passage,437,63
462782b1c89b,Design Patterns,11,title_pdf_passage,908,119
462782b1c89b,Design Patterns,12,title_pdf_passage,942,104
465d28bc8d09,Design knowledge,0,title_abstract,1795,236
465d28bc8d09,Design knowledge,1,title_pdf_passage,583,72
465d28bc8d09,Design knowledge,2,title_pdf_passage,970,112
465d28bc8d09,Design knowledge,3,title_pdf_passage,858,99
465d28bc8d09,Design knowledge,4,title_pdf_passage,1097,139
465d28bc8d09,Design knowledge,5,title_pdf_passage,1083,128
465d28bc8d09,Design knowledge,6,title_pdf_passage,489,59
465d28bc8d09,Design knowledge,7,title_pdf_passage,991,126
465d28bc8d09,Design knowledge,8,title_pdf_passage,999,121
465d28bc8d09,Design knowledge,9,title_pdf_passage,1031,139
465d28bc8d09,Design knowledge,10,title_pdf_passage,772,103
465d28bc8d09,Design knowledge,11,title_pdf_passage,1165,139
465d28bc8d09,Design knowledge,12,title_pdf_passage,824,101
4691ac0735c4,Design theory,0,title_abstract,1490,187
4691ac0735c4,Design theory,1,title_pdf_passage,1034,134
4691ac0735c4,Design theory,2,title_pdf_passage,1059,143
4691ac0735c4,Design theory,3,title_pdf_passage,1034,141
4691ac0735c4,Design theory,4,title_pdf_passage,960,118
4691ac0735c4,Design theory,5,title_pdf_passage,977,135
4691ac0735c4,Design theory,6,title_pdf_passage,1037,130
4691ac0735c4,Design theory,7,title_pdf_passage,1207,170
4691ac0735c4,Design theory,8,title_pdf_passage,1032,142
4691ac0735c4,Design theory,9,title_pdf_passage,429,61
4691ac0735c4,Design theory,10,title_pdf_passage,546,70
4691ac0735c4,Design theory,11,title_pdf_passage,1128,145
4691ac0735c4,Design theory,12,title_pdf_passage,1122,155
470d09e18259,Design Patterns,0,title_abstract,845,115
470d09e18259,Design Patterns,1,title_pdf_passage,1137,171
470d09e18259,Design Patterns,2,title_pdf_passage,917,132
470d09e18259,Design Patterns,3,title_pdf_passage,678,103
470d09e18259,Design Patterns,4,title_pdf_passage,1122,164
470d09e18259,Design Patterns,5,title_pdf_passage,960,144
470d09e18259,Design Patterns,6,title_pdf_passage,1386,212
470d09e18259,Design Patterns,7,title_pdf_passage,918,140
470d09e18259,Design Patterns,8,title_pdf_passage,1024,150
470d09e18259,Design Patterns,9,title_pdf_passage,805,120
470d09e18259,Design Patterns,10,title_pdf_passage,936,146
470d09e18259,Design Patterns,11,title_pdf_passage,1098,149
470d09e18259,Design Patterns,12,title_pdf_passage,996,151
4988843b7543,Design knowledge,0,title_abstract,1524,198
4988843b7543,Design knowledge,1,title_pdf_passage,477,64
4988843b7543,Design knowledge,2,title_pdf_passage,974,136
4988843b7543,Design knowledge,3,title_pdf_passage,1133,157
4988843b7543,Design knowledge,4,title_pdf_passage,967,138
4988843b7543,Design knowledge,5,title_pdf_passage,1150,173
4988843b7543,Design knowledge,6,title_pdf_passage,1010,152
4988843b7543,Design knowledge,7,title_pdf_passage,1044,149
4988843b7543,Design knowledge,8,title_pdf_passage,837,115
4988843b7543,Design knowledge,9,title_pdf_passage,461,71
4988843b7543,Design knowledge,10,title_pdf_passage,1002,147
4988843b7543,Design knowledge,11,title_pdf_passage,1230,172
4988843b7543,Design knowledge,12,title_pdf_passage,1059,166
49da21b385d7,Design knowledge,0,title_abstract,1071,150
49da21b385d7,Design knowledge,1,title_pdf_passage,1013,158
49da21b385d7,Design knowledge,2,title_pdf_passage,1030,164
49da21b385d7,Design knowledge,3,title_pdf_passage,1013,143
49da21b385d7,Design knowledge,4,title_pdf_passage,944,143
49da21b385d7,Design knowledge,5,title_pdf_passage,985,145
49da21b385d7,Design knowledge,6,title_pdf_passage,947,134
49da21b385d7,Design knowledge,7,title_pdf_passage,968,127
49da21b385d7,Design knowledge,8,title_pdf_passage,681,95
49da21b385d7,Design knowledge,9,title_pdf_passage,949,146
49da21b385d7,Design knowledge,10,title_pdf_passage,511,70
49da21b385d7,Design knowledge,11,title_pdf_passage,932,90
49da21b385d7,Design knowledge,12,title_pdf_passage,992,97
4a32a22b0b9c,Design Patterns,0,title_abstract,1130,177
4a32a22b0b9c,Design Patterns,1,title_pdf_passage,1070,150
4a32a22b0b9c,Design Patterns,2,title_pdf_passage,931,144
4a32a22b0b9c,Design Patterns,3,title_pdf_passage,969,135
4a32a22b0b9c,Design Patterns,4,title_pdf_passage,1175,178
4a32a22b0b9c,Design Patterns,5,title_pdf_passage,516,76
4a32a22b0b9c,Design Patterns,6,title_pdf_passage,996,153
4a32a22b0b9c,Design Patterns,7,title_pdf_passage,1035,153
4a32a22b0b9c,Design Patterns,8,title_pdf_passage,778,117
4a32a22b0b9c,Design Patterns,9,title_pdf_passage,1037,154
4a32a22b0b9c,Design Patterns,10,title_pdf_passage,1087,166
4a32a22b0b9c,Design Patterns,11,title_pdf_passage,995,155
4a32a22b0b9c,Design Patterns,12,title_pdf_passage,468,71
4a7432e5a317,Design knowledge,0,title_abstract,965,122
4a7432e5a317,Design knowledge,1,title_pdf_passage,420,51
4a7432e5a317,Design knowledge,2,title_pdf_passage,1079,134
4a7432e5a317,Design knowledge,3,title_pdf_passage,1063,135
4a7432e5a317,Design knowledge,4,title_pdf_passage,1094,137
4a7432e5a317,Design knowledge,5,title_pdf_passage,1011,127
4a7432e5a317,Design knowledge,6,title_pdf_passage,1127,156
4a7432e5a317,Design knowledge,7,title_pdf_passage,381,54
4a7432e5a317,Design knowledge,8,title_pdf_passage,967,132
4a7432e5a317,Design knowledge,9,title_pdf_passage,989,137
4a7432e5a317,Design knowledge,10,title_pdf_passage,962,124
4a7432e5a317,Design knowledge,11,title_pdf_passage,1144,149
4a7432e5a317,Design knowledge,12,title_pdf_passage,1017,142
4d05e05aa876,Design principles,0,title_abstract,701,95
4d05e05aa876,Design principles,1,title_pdf_passage,1284,174
4d05e05aa876,Design principles,2,title_pdf_passage,771,117
4d05e05aa876,Design principles,3,title_pdf_passage,373,48
4d05e05aa876,Design principles,4,title_pdf_passage,556,63
4d05e05aa876,Design principles,5,title_pdf_passage,992,137
4d05e05aa876,Design principles,6,title_pdf_passage,996,133
4d05e05aa876,Design principles,7,title_pdf_passage,1033,134
4d05e05aa876,Design principles,8,title_pdf_passage,548,78
4d05e05aa876,Design principles,9,title_pdf_passage,746,108
4d05e05aa876,Design principles,10,title_pdf_passage,1120,132
4d05e05aa876,Design principles,11,title_pdf_passage,1470,213
4d05e05aa876,Design principles,12,title_pdf_passage,794,114
4d5285913fd8,Design Patterns,0,title_abstract,1142,156
4d5285913fd8,Design Patterns,1,title_pdf_passage,465,55
4d5285913fd8,Design Patterns,2,title_pdf_passage,981,135
4d5285913fd8,Design Patterns,3,title_pdf_passage,1087,158
4d5285913fd8,Design Patterns,4,title_pdf_passage,1562,191
4d5285913fd8,Design Patterns,5,title_pdf_passage,470,70
4d5285913fd8,Design Patterns,6,title_pdf_passage,1182,175
4d5285913fd8,Design Patterns,7,title_pdf_passage,1028,138
4d5285913fd8,Design Patterns,8,title_pdf_passage,1010,141
4d5285913fd8,Design Patterns,9,title_pdf_passage,975,146
4d5285913fd8,Design Patterns,10,title_pdf_passage,1168,175
4d5285913fd8,Design Patterns,11,title_pdf_passage,905,132
4d5285913fd8,Design Patterns,12,title_pdf_passage,914,132
4e4a50e133cc,Design Patterns,0,title_abstract,911,129
4e4a50e133cc,Design Patterns,1,title_pdf_passage,989,147
4e4a50e133cc,Design Patterns,2,title_pdf_passage,940,149
4e4a50e133cc,Design Patterns,3,title_pdf_passage,467,72
4e4a50e133cc,Design Patterns,4,title_pdf_passage,928,150
4e4a50e133cc,Design Patterns,5,title_pdf_passage,275,42
4e4a50e133cc,Design Patterns,6,title_pdf_passage,772,120
4e4a50e133cc,Design Patterns,7,title_pdf_passage,1138,166
4e4a50e133cc,Design Patterns,8,title_pdf_passage,1160,174
4e4a50e133cc,Design Patterns,9,title_pdf_passage,1144,172
4e4a50e133cc,Design Patterns,10,title_pdf_passage,910,142
4e4a50e133cc,Design Patterns,11,title_pdf_passage,988,157
4e4a50e133cc,Design Patterns,12,title_pdf_passage,435,68
506a676cb17b,Design Patterns,0,title_abstract,796,125
506a676cb17b,Design Patterns,1,title_pdf_passage,384,60
506a676cb17b,Design Patterns,2,title_pdf_passage,922,144
506a676cb17b,Design Patterns,3,title_pdf_passage,1022,149
506a676cb17b,Design Patterns,4,title_pdf_passage,383,59
506a676cb17b,Design Patterns,5,title_pdf_passage,1243,192
506a676cb17b,Design Patterns,6,title_pdf_passage,1261,164
506a676cb17b,Design Patterns,7,title_pdf_passage,1118,168
506a676cb17b,Design Patterns,8,title_pdf_passage,974,144
506a676cb17b,Design Patterns,9,title_pdf_passage,1074,154
506a676cb17b,Design Patterns,10,title_pdf_passage,704,99
506a676cb17b,Design Patterns,11,title_pdf_passage,1084,161
506a676cb17b,Design Patterns,12,title_pdf_passage,736,117
51099fe3fdce,Design Patterns,0,title_abstract,760,111
51099fe3fdce,Design Patterns,1,title_pdf_passage,1126,156
51099fe3fdce,Design Patterns,2,title_pdf_passage,949,138
51099fe3fdce,Design Patterns,3,title_pdf_passage,890,133
51099fe3fdce,Design Patterns,4,title_pdf_passage,646,97
51099fe3fdce,Design Patterns,5,title_pdf_passage,944,143
51099fe3fdce,Design Patterns,6,title_pdf_passage,1224,182
51099fe3fdce,Design Patterns,7,title_pdf_passage,1009,152
51099fe3fdce,Design Patterns,8,title_pdf_passage,935,140
51099fe3fdce,Design Patterns,9,title_pdf_passage,371,50
51099fe3fdce,Design Patterns,10,title_pdf_passage,914,125
51099fe3fdce,Design Patterns,11,title_pdf_passage,1109,170
51099fe3fdce,Design Patterns,12,title_pdf_passage,934,141
561f08f67362,Design Rules,0,title_abstract,1676,239
561f08f67362,Design Rules,1,title_pdf_passage,834,124
561f08f67362,Design Rules,2,title_pdf_passage,621,92
561f08f67362,Design Rules,3,title_pdf_passage,1144,166
561f08f67362,Design Rules,4,title_pdf_passage,814,121
561f08f67362,Design Rules,5,title_pdf_passage,1034,151
561f08f67362,Design Rules,6,title_pdf_passage,1127,161
561f08f67362,Design Rules,7,title_pdf_passage,1125,167
561f08f67362,Design Rules,8,title_pdf_passage,1094,164
561f08f67362,Design Rules,9,title_pdf_passage,1025,134
561f08f67362,Design Rules,10,title_pdf_passage,846,121
561f08f67362,Design Rules,11,title_pdf_passage,1103,156
561f08f67362,Design Rules,12,title_pdf_passage,1037,150
5661de15ea0f,Design methods,0,title_abstract,668,102
5661de15ea0f,Design methods,1,title_pdf_passage,307,43
5661de15ea0f,Design methods,2,title_pdf_passage,1116,172
5661de15ea0f,Design methods,3,title_pdf_passage,1080,160
5661de15ea0f,Design methods,4,title_pdf_passage,285,44
5661de15ea0f,Design methods,5,title_pdf_passage,702,111
5661de15ea0f,Design methods,6,title_pdf_passage,945,143
5661de15ea0f,Design methods,7,title_pdf_passage,748,106
5661de15ea0f,Design methods,8,title_pdf_passage,1104,163
5661de15ea0f,Design methods,9,title_pdf_passage,907,124
5661de15ea0f,Design methods,10,title_pdf_passage,1033,160
5661de15ea0f,Design methods,11,title_pdf_passage,908,117
5661de15ea0f,Design methods,12,title_pdf_passage,928,136
5a25cbf385d6,Design expertise,0,title_abstract,1222,154
5a25cbf385d6,Design expertise,1,title_pdf_passage,1223,150
5a25cbf385d6,Design expertise,2,title_pdf_passage,1058,142
5a25cbf385d6,Design expertise,3,title_pdf_passage,1051,138
5a25cbf385d6,Design expertise,4,title_pdf_passage,1006,132
5a25cbf385d6,Design expertise,5,title_pdf_passage,1051,147
5a25cbf385d6,Design expertise,6,title_pdf_passage,1110,154
5a25cbf385d6,Design expertise,7,title_pdf_passage,596,81
5a25cbf385d6,Design expertise,8,title_pdf_passage,954,131
5a25cbf385d6,Design expertise,9,title_pdf_passage,574,75
5a25cbf385d6,Design expertise,10,title_pdf_passage,1038,135
5a25cbf385d6,Design expertise,11,title_pdf_passage,327,46
5a25cbf385d6,Design expertise,12,title_pdf_passage,985,129
5a57c73154f6,Design Patterns,0,title_abstract,1109,159
5a57c73154f6,Design Patterns,1,title_pdf_passage,748,82
5a57c73154f6,Design Patterns,2,title_pdf_passage,919,133
5a57c73154f6,Design Patterns,3,title_pdf_passage,1024,150
5a57c73154f6,Design Patterns,4,title_pdf_passage,742,109
5a57c73154f6,Design Patterns,5,title_pdf_passage,606,86
5a57c73154f6,Design Patterns,6,title_pdf_passage,978,134
5a57c73154f6,Design Patterns,7,title_pdf_passage,449,58
5a57c73154f6,Design Patterns,8,title_pdf_passage,645,97
5a57c73154f6,Design Patterns,9,title_pdf_passage,959,141
5a57c73154f6,Design Patterns,10,title_pdf_passage,915,153
5a57c73154f6,Design Patterns,11,title_pdf_passage,994,149
5a57c73154f6,Design Patterns,12,title_pdf_passage,1100,173
5a8306f435ea,Design knowledge,0,title_abstract,1248,172
5a8306f435ea,Design knowledge,1,title_pdf_passage,903,132
5a8306f435ea,Design knowledge,2,title_pdf_passage,1042,145
5a8306f435ea,Design knowledge,3,title_pdf_passage,1155,151
5a8306f435ea,Design knowledge,4,title_pdf_passage,1061,160
5a8306f435ea,Design knowledge,5,title_pdf_passage,904,128
5a8306f435ea,Design knowledge,6,title_pdf_passage,452,60
5a8306f435ea,Design knowledge,7,title_pdf_passage,898,124
5a8306f435ea,Design knowledge,8,title_pdf_passage,907,125
5a8306f435ea,Design knowledge,9,title_pdf_passage,917,131
5a8306f435ea,Design knowledge,10,title_pdf_passage,940,129
5e43d7253569,Design Guidelines,0,title_abstract,984,140
5e43d7253569,Design Guidelines,1,title_pdf_passage,1150,156
5e43d7253569,Design Guidelines,2,title_pdf_passage,1193,171
5e43d7253569,Design Guidelines,3,title_pdf_passage,1028,131
5e43d7253569,Design Guidelines,4,title_pdf_passage,740,104
5e43d7253569,Design Guidelines,5,title_pdf_passage,1153,165
5e43d7253569,Design Guidelines,6,title_pdf_passage,1040,156
5e43d7253569,Design Guidelines,7,title_pdf_passage,1001,142
5e43d7253569,Design Guidelines,8,title_pdf_passage,979,145
5e43d7253569,Design Guidelines,9,title_pdf_passage,1118,154
5e43d7253569,Design Guidelines,10,title_pdf_passage,1036,153
5e43d7253569,Design Guidelines,11,title_pdf_passage,1031,146
5e43d7253569,Design Guidelines,12,title_pdf_passage,1130,165
5f810f61b926,Design knowledge,0,title_abstract,1085,150
5f810f61b926,Design knowledge,1,title_pdf_passage,999,146
5f810f61b926,Design knowledge,2,title_pdf_passage,1068,153
5f810f61b926,Design knowledge,3,title_pdf_passage,791,120
5f810f61b926,Design knowledge,4,title_pdf_passage,687,99
5f810f61b926,Design knowledge,5,title_pdf_passage,976,151
5f810f61b926,Design knowledge,6,title_pdf_passage,1032,158
5f810f61b926,Design knowledge,7,title_pdf_passage,983,148
5f810f61b926,Design knowledge,8,title_pdf_passage,965,132
5f810f61b926,Design knowledge,9,title_pdf_passage,1126,143
5f810f61b926,Design knowledge,10,title_pdf_passage,1107,141
5f810f61b926,Design knowledge,11,title_pdf_passage,1047,145
5f810f61b926,Design knowledge,12,title_pdf_passage,966,145
6264e280f9b8,Design knowledge,0,title_abstract,1197,160
6264e280f9b8,Design knowledge,1,title_pdf_passage,686,94
6264e280f9b8,Design knowledge,2,title_pdf_passage,1032,141
6264e280f9b8,Design knowledge,3,title_pdf_passage,975,135
6264e280f9b8,Design knowledge,4,title_pdf_passage,994,138
6264e280f9b8,Design knowledge,5,title_pdf_passage,984,129
6264e280f9b8,Design knowledge,6,title_pdf_passage,984,141
6264e280f9b8,Design knowledge,7,title_pdf_passage,1082,155
6264e280f9b8,Design knowledge,8,title_pdf_passage,1057,150
6264e280f9b8,Design knowledge,9,title_pdf_passage,978,131
6264e280f9b8,Design knowledge,10,title_pdf_passage,985,140
6264e280f9b8,Design knowledge,11,title_pdf_passage,1031,155
6264e280f9b8,Design knowledge,12,title_pdf_passage,336,47
631c79d1cbc5,Design Patterns,0,title_abstract,1481,179
631c79d1cbc5,Design Patterns,1,title_pdf_passage,934,126
631c79d1cbc5,Design Patterns,2,title_pdf_passage,1106,149
631c79d1cbc5,Design Patterns,3,title_pdf_passage,967,116
631c79d1cbc5,Design Patterns,4,title_pdf_passage,835,117
631c79d1cbc5,Design Patterns,5,title_pdf_passage,664,101
631c79d1cbc5,Design Patterns,6,title_pdf_passage,661,88
631c79d1cbc5,Design Patterns,7,title_pdf_passage,862,131
631c79d1cbc5,Design Patterns,8,title_pdf_passage,955,140
631c79d1cbc5,Design Patterns,9,title_pdf_passage,1089,153
